date,currency,rate_to_usd
2022-03-21,INR,0.00903993
2022-03-22,INR,0.00903994
2022-03-23,INR,0.00903996
2022-03-24,INR,0.00903997
2022-03-25,INR,0.00903994
2022-03-28,INR,0.00903994
2022-03-29,INR,0.00903996
2022-03-30,INR,0.00903995
2022-04-01,INR,0.01247819
2022-04-04,INR,0.01247817
2022-04-06,INR,0.01247814
2022-04-07,INR,0.01247858
2022-04-08,INR,0.01247832
2022-04-11,INR,0.01247815
2022-04-14,INR,0.01247813
2022-04-15,INR,0.01247818
2022-04-18,INR,0.01247816
2022-04-19,INR,0.01247815
2022-04-20,INR,0.01247817
2022-04-21,INR,0.01247816
2022-04-22,INR,0.01247819
2022-04-25,INR,0.01247816
2022-04-26,INR,0.01247816
2022-04-27,INR,0.01247816
2022-04-28,INR,0.01247836
2022-05-04,INR,0.01532814
2022-05-11,INR,0.01532802
2022-05-12,INR,0.01532804
2022-05-16,INR,0.01532809
2022-05-17,INR,0.01532806
2022-05-18,INR,0.01532801
2022-05-19,INR,0.01532793
2022-05-20,INR,0.01532804
2022-05-23,INR,0.01532794
2022-05-24,INR,0.01532831
2022-05-25,INR,0.01532803
2022-05-26,INR,0.01532794
2022-05-27,INR,0.01532795
2022-05-30,INR,0.01532858
2022-05-31,INR,0.01532799
2022-06-01,INR,0.01735513
2022-06-02,INR,0.01735519
2022-06-03,INR,0.01735507
2022-06-06,INR,0.01735524
2022-06-07,INR,0.01735506
2022-06-08,INR,0.01735515
2022-06-09,INR,0.01735537
2022-06-10,INR,0.01735514
2022-06-14,INR,0.01735509
2022-06-15,INR,0.01735507
2022-06-16,INR,0.01735515
2022-06-17,INR,0.01735507
2022-06-20,INR,0.01735509
2022-06-21,INR,0.01735507
2022-06-22,INR,0.01735509
2022-06-23,INR,0.01735508
2022-06-24,INR,0.01735508
2022-06-27,INR,0.01735507
2022-06-28,INR,0.01735523
2022-06-29,INR,0.01735504
2022-07-01,INR,0.01680091
2022-07-04,INR,0.01680084
2022-07-06,INR,0.01680111
2022-07-11,INR,0.01680108
2022-07-12,INR,0.01680103
2022-07-13,INR,0.0168011
2022-07-18,INR,0.01680107
2022-07-19,INR,0.01680104
2022-07-20,INR,0.01680121
2022-07-21,INR,0.01680108
2022-07-27,INR,0.0168011
2022-07-28,INR,0.01680106
2022-07-29,INR,0.01680105
2022-08-01,INR,0.01645008
2022-08-10,INR,0.0164501
2022-08-11,INR,0.01645007
2022-08-12,INR,0.01645008
2022-08-15,INR,0.01645009
2022-08-16,INR,0.01645005
2022-08-17,INR,0.0164501
2022-08-18,INR,0.01645008
2022-08-19,INR,0.01645007
2022-08-22,INR,0.01645007
2022-08-23,INR,0.01645002
2022-08-24,INR,0.01645005
2022-08-25,INR,0.01645025
2022-08-26,INR,0.01645007
2022-08-29,INR,0.01645027
2022-08-30,INR,0.0164501
2022-08-31,INR,0.01645004
2022-09-01,INR,0.01662784
2022-09-02,INR,0.01662801
2022-09-05,INR,0.01662788
2022-09-06,INR,0.01662791
2022-09-07,INR,0.01662797
2022-09-08,INR,0.01662785
2022-09-09,INR,0.01662786
2022-09-12,INR,0.01662787
2022-09-13,INR,0.01662797
2022-09-14,INR,0.01662785
2022-09-15,INR,0.01662777
2022-09-16,INR,0.01662781
2022-09-19,INR,0.01662785
2022-09-20,INR,0.01662806
2022-09-21,INR,0.01662788
2022-09-22,INR,0.01662788
2022-09-23,INR,0.01662783
2022-09-26,INR,0.01662794
2022-09-27,INR,0.01662787
2022-09-28,INR,0.01662796
2022-09-29,INR,0.01662785
2022-09-30,INR,0.01662786
2022-10-03,INR,0.01616275
2022-10-04,INR,0.01616295
2022-10-05,INR,0.01616298
2022-10-06,INR,0.01616299
2022-10-07,INR,0.01616295
2022-10-11,INR,0.01616291
2022-10-12,INR,0.01616308
2022-10-13,INR,0.01616293
2022-10-14,INR,0.01616289
2022-10-17,INR,0.01616293
2022-10-18,INR,0.01616294
2022-10-19,INR,0.01616293
2022-10-20,INR,0.01616298
2022-10-21,INR,0.01616292
2022-10-24,INR,0.01616259
2022-10-25,INR,0.01616296
2022-10-26,INR,0.01616293
2022-10-27,INR,0.01616305
2022-10-28,INR,0.01616316
2022-10-31,INR,0.01616298
2022-11-01,INR,0.01637472
2022-11-02,INR,0.01637466
2022-11-07,INR,0.01637461
2022-11-08,INR,0.01637466
2022-11-09,INR,0.01637468
2022-11-11,INR,0.01637465
2022-11-14,INR,0.01637469
2022-11-15,INR,0.01637466
2022-11-16,INR,0.01637466
2022-11-17,INR,0.01637464
2022-11-18,INR,0.01637464
2022-11-21,INR,0.01637464
2022-11-22,INR,0.01637464
2022-11-23,INR,0.01637466
2022-11-24,INR,0.01637467
2022-11-25,INR,0.01637459
2022-11-29,INR,0.01637464
2022-11-30,INR,0.0163747
2022-12-01,INR,0.01506024
2022-12-02,INR,0.01506025
2022-12-05,INR,0.01506024
2022-12-06,INR,0.01506023
2022-12-07,INR,0.01506025
2022-12-08,INR,0.01506024
2022-12-09,INR,0.01506025
2022-12-12,INR,0.01506024
2022-12-13,INR,0.01506024
2022-12-14,INR,0.01506025
2022-12-15,INR,0.01506025
2022-12-16,INR,0.01506015
2022-12-19,INR,0.01506024
2022-12-20,INR,0.01506023
2022-12-21,INR,0.01506019
2022-12-22,INR,0.01506022
2022-12-27,INR,0.01506062
2022-12-28,INR,0.01506025
2022-12-30,INR,0.01506024
2022-12-31,INR,0.01506024
2023-01-09,INR,0.01429387
2023-01-10,INR,0.0142939
2023-01-11,INR,0.01429388
2023-01-12,INR,0.01429389
2023-01-13,INR,0.01429389
2023-01-16,INR,0.01429389
2023-01-17,INR,0.01429389
2023-01-18,INR,0.01429388
2023-01-19,INR,0.01429382
2023-01-20,INR,0.01429397
2023-01-23,INR,0.01429386
2023-01-24,INR,0.01429382
2023-01-25,INR,0.01429384
2023-01-26,INR,0.01429393
2023-01-27,INR,0.01429388
2023-01-30,INR,0.01429388
2023-01-31,INR,0.01429388
2023-02-01,INR,0.01360174
2023-02-02,INR,0.01360188
2023-02-03,INR,0.01360183
2023-02-06,INR,0.01360176
2023-02-07,INR,0.01360176
2023-02-08,INR,0.01360178
2023-02-09,INR,0.01360174
2023-02-10,INR,0.01360174
2023-02-13,INR,0.01360177
2023-02-14,INR,0.01360175
2023-02-15,INR,0.01360175
2023-02-16,INR,0.01360172
2023-02-17,INR,0.01360175
2023-02-20,INR,0.01360174
2023-02-21,INR,0.01360172
2023-02-22,INR,0.01360175
2023-02-27,INR,0.01360175
2023-02-28,INR,0.01360176
2023-03-01,INR,0.01309929
2023-03-02,INR,0.01309927
2023-03-03,INR,0.01309929
2023-03-06,INR,0.01309925
2023-03-07,INR,0.01309929
2023-03-09,INR,0.01309925
2023-03-10,INR,0.01309937
2023-03-13,INR,0.01309929
2023-03-14,INR,0.01309929
2023-03-15,INR,0.01309929
2023-03-16,INR,0.0130993
2023-03-17,INR,0.01309932
2023-03-20,INR,0.01309927
2023-03-21,INR,0.01309927
2023-03-22,INR,0.01309927
2023-03-23,INR,0.01309931
2023-03-24,INR,0.01309929
2023-03-27,INR,0.0130993
2023-03-28,INR,0.01309931
2023-03-29,INR,0.01309931
2023-03-30,INR,0.0130993
2023-03-31,INR,0.01309929
2023-04-03,INR,0.01234721
2023-04-04,INR,0.01234721
2023-04-05,INR,0.01234722
2023-04-06,INR,0.0123472
2023-04-07,INR,0.01234718
2023-04-10,INR,0.0123472
2023-04-11,INR,0.01234724
2023-04-12,INR,0.0123472
2023-04-13,INR,0.0123472
2023-04-14,INR,0.01234719
2023-04-17,INR,0.01234721
2023-04-18,INR,0.01234721
2023-04-19,INR,0.01234717
2023-04-20,INR,0.01234721
2023-04-21,INR,0.01234722
2023-04-24,INR,0.0123472
2023-04-25,INR,0.0123472
2023-04-26,INR,0.01234721
2023-04-27,INR,0.0123472
2023-04-28,INR,0.01234721
2023-05-02,INR,0.01263425
2023-05-03,INR,0.01263421
2023-05-04,INR,0.01263422
2023-05-05,INR,0.01263423
2023-05-10,INR,0.01263425
2023-05-11,INR,0.01263424
2023-05-12,INR,0.01263424
2023-05-15,INR,0.01263421
2023-05-16,INR,0.01263432
2023-05-17,INR,0.01263423
2023-05-18,INR,0.01263419
2023-05-19,INR,0.01263424
2023-05-22,INR,0.01263424
2023-05-23,INR,0.01263428
2023-05-24,INR,0.0126343
2023-05-25,INR,0.01263423
2023-05-26,INR,0.01263423
2023-05-29,INR,0.01263424
2023-05-30,INR,0.01263427
2023-05-31,INR,0.01263424
2023-06-01,INR,0.01199041
2023-06-02,INR,0.01199041
2023-06-05,INR,0.01199041
2023-06-06,INR,0.01199041
2023-06-07,INR,0.01199043
2023-06-08,INR,0.01199041
2023-06-09,INR,0.01199045
2023-06-13,INR,0.01199041
2023-06-14,INR,0.01199041
2023-06-15,INR,0.0119904
2023-06-16,INR,0.01199043
2023-06-19,INR,0.01199053
2023-06-20,INR,0.01199038
2023-06-21,INR,0.01199036
2023-06-22,INR,0.01199042
2023-06-23,INR,0.01199041
2023-06-26,INR,0.01199041
2023-06-27,INR,0.01199041
2023-06-28,INR,0.01199041
2023-06-29,INR,0.0119904
2023-06-30,INR,0.01199041
2023-07-03,INR,0.01103753
2023-07-04,INR,0.01103753
2023-07-05,INR,0.01103751
2023-07-06,INR,0.01103754
2023-07-07,INR,0.01103753
2023-07-10,INR,0.01103753
2023-07-11,INR,0.01103752
2023-07-12,INR,0.01103758
2023-07-13,INR,0.0110376
2023-07-14,INR,0.01103754
2023-07-17,INR,0.01103766
2023-07-18,INR,0.01103754
2023-07-19,INR,0.01103753
2023-07-20,INR,0.01103755
2023-07-21,INR,0.01103753
2023-07-24,INR,0.01103753
2023-07-25,INR,0.01103753
2023-07-26,INR,0.01103753
2023-07-27,INR,0.01103753
2023-07-28,INR,0.01103753
2023-07-31,INR,0.01103752
2023-08-01,INR,0.01043517
2023-08-02,INR,0.01043516
2023-08-03,INR,0.01043515
2023-08-04,INR,0.01043515
2023-08-07,INR,0.01043515
2023-08-08,INR,0.01043515
2023-08-09,INR,0.01043515
2023-08-10,INR,0.01043515
2023-08-11,INR,0.01043515
2023-08-14,INR,0.01043516
2023-08-15,INR,0.01043514
2023-08-16,INR,0.01043515
2023-08-17,INR,0.01043517
2023-08-18,INR,0.01043515
2023-08-21,INR,0.01043514
2023-08-22,INR,0.01043515
2023-08-23,INR,0.01043516
2023-08-24,INR,0.01043518
2023-08-25,INR,0.01043515
2023-08-28,INR,0.01043513
2023-08-29,INR,0.01043519
2023-08-30,INR,0.0104352
2023-08-31,INR,0.0104351
2023-09-01,INR,0.01033807
2023-09-04,INR,0.01033806
2023-09-05,INR,0.01033806
2023-09-06,INR,0.01033806
2023-09-07,INR,0.01033805
2023-09-08,INR,0.01033805
2023-09-11,INR,0.01033805
2023-09-12,INR,0.01033806
2023-09-13,INR,0.01033806
2023-09-14,INR,0.01033807
2023-09-15,INR,0.01033804
2023-09-18,INR,0.01033805
2023-09-19,INR,0.01033808
2023-09-20,INR,0.01033806
2023-09-21,INR,0.01033814
2023-09-22,INR,0.01033808
2023-09-25,INR,0.01033806
2023-09-26,INR,0.01033805
2023-09-27,INR,0.01033805
2023-09-28,INR,0.01033816
2023-09-29,INR,0.01033811
2023-10-02,INR,0.01030396
2023-10-03,INR,0.01030397
2023-10-04,INR,0.01030397
2023-10-05,INR,0.01030395
2023-10-06,INR,0.01030398
2023-10-09,INR,0.01030394
2023-10-10,INR,0.01030398
2023-10-11,INR,0.01030397
2023-10-12,INR,0.01030405
2023-10-13,INR,0.010304
2023-10-16,INR,0.01030395
2023-10-17,INR,0.01030396
2023-10-18,INR,0.01030398
2023-10-19,INR,0.01030397
2023-10-20,INR,0.01030398
2023-10-23,INR,0.01030396
2023-10-24,INR,0.01030395
2023-10-25,INR,0.01030397
2023-10-26,INR,0.01030397
2023-10-27,INR,0.010304
2023-10-30,INR,0.01030397
2023-10-31,INR,0.01030393
2023-11-01,INR,0.01103997
2023-11-02,INR,0.01103996
2023-11-03,INR,0.01103996
2023-11-07,INR,0.01103998
2023-11-08,INR,0.01103996
2023-11-09,INR,0.01103998
2023-11-10,INR,0.01104001
2023-11-13,INR,0.01103996
2023-11-14,INR,0.01103997
2023-11-15,INR,0.01103996
2023-11-16,INR,0.01103997
2023-11-17,INR,0.01103997
2023-11-20,INR,0.01103996
2023-11-21,INR,0.01103995
2023-11-22,INR,0.01103996
2023-11-23,INR,0.01104004
2023-11-24,INR,0.01103997
2023-11-27,INR,0.01103999
2023-11-28,INR,0.01103998
2023-11-29,INR,0.01103987
2023-11-30,INR,0.01103997
2023-12-01,INR,0.01098303
2023-12-04,INR,0.01098298
2023-12-05,INR,0.01098297
2023-12-06,INR,0.01098291
2023-12-07,INR,0.01098296
2023-12-08,INR,0.01098297
2023-12-11,INR,0.01098298
2023-12-12,INR,0.01098298
2023-12-13,INR,0.01098297
2023-12-14,INR,0.01098296
2023-12-15,INR,0.010983
2023-12-18,INR,0.01098297
2023-12-19,INR,0.01098297
2023-12-20,INR,0.01098298
2023-12-21,INR,0.01098299
2023-12-22,INR,0.01098296
2023-12-25,INR,0.01098298
2023-12-26,INR,0.01098299
2023-12-27,INR,0.01098292
2023-12-28,INR,0.01098298
2024-01-09,INR,0.01113588
2024-01-10,INR,0.01113587
2024-01-11,INR,0.01113584
2024-01-12,INR,0.0111359
2024-01-15,INR,0.01113588
2024-01-16,INR,0.0111359
2024-01-17,INR,0.01113587
2024-01-18,INR,0.01113585
2024-01-19,INR,0.01113584
2024-01-22,INR,0.01113586
2024-01-23,INR,0.01113583
2024-01-24,INR,0.01113583
2024-01-25,INR,0.01113586
2024-01-26,INR,0.01113585
2024-01-29,INR,0.01113585
2024-01-30,INR,0.01113586
2024-01-31,INR,0.01113587
2024-02-01,INR,0.01093852
2024-02-02,INR,0.01093851
2024-02-05,INR,0.01093847
2024-02-06,INR,0.01093848
2024-02-07,INR,0.01093856
2024-02-08,INR,0.01093856
2024-02-12,INR,0.01093853
2024-02-13,INR,0.0109384
2024-02-14,INR,0.01093855
2024-02-15,INR,0.01093849
2024-02-16,INR,0.01093849
2024-02-19,INR,0.01093853
2024-02-20,INR,0.01093849
2024-02-21,INR,0.01093853
2024-02-22,INR,0.01093852
2024-02-26,INR,0.01093852
2024-02-27,INR,0.01093855
2024-02-28,INR,0.01093852
2024-02-29,INR,0.01093851
2024-03-01,INR,0.01088612
2024-03-04,INR,0.01088612
2024-03-05,INR,0.0108861
2024-03-06,INR,0.01088619
2024-03-07,INR,0.01088615
2024-03-11,INR,0.01088613
2024-03-12,INR,0.01088599
2024-03-13,INR,0.01088618
2024-03-14,INR,0.01088613
2024-03-15,INR,0.01088614
2024-03-18,INR,0.0108861
2024-03-19,INR,0.01088618
2024-03-20,INR,0.01088613
2024-03-21,INR,0.01088613
2024-03-22,INR,0.01088613
2024-03-25,INR,0.01088614
2024-03-26,INR,0.01088613
2024-03-27,INR,0.01088612
2024-03-28,INR,0.01088615
2024-03-29,INR,0.01088612
2024-04-01,INR,0.01075384
2024-04-02,INR,0.01075384
2024-04-03,INR,0.01075379
2024-04-04,INR,0.01075381
2024-04-05,INR,0.01075383
2024-04-08,INR,0.01075385
2024-04-09,INR,0.01075385
2024-04-10,INR,0.01075384
2024-04-11,INR,0.01075387
2024-04-12,INR,0.01075385
2024-04-15,INR,0.01075386
2024-04-16,INR,0.01075386
2024-04-17,INR,0.01075385
2024-04-18,INR,0.01075382
2024-04-19,INR,0.01075393
2024-04-22,INR,0.01075387
2024-04-23,INR,0.01075381
2024-04-24,INR,0.01075385
2024-04-25,INR,0.01075383
2024-04-26,INR,0.01075386
2024-04-27,INR,0.01075382
2024-05-02,INR,0.01097454
2024-05-03,INR,0.01097454
2024-05-06,INR,0.01097454
2024-05-07,INR,0.01097454
2024-05-08,INR,0.01097454
2024-05-13,INR,0.01097454
2024-05-14,INR,0.0109745
2024-05-15,INR,0.01097456
2024-05-16,INR,0.01097453
2024-05-17,INR,0.01097454
2024-05-20,INR,0.01097457
2024-05-21,INR,0.01097452
2024-05-22,INR,0.0109745
2024-05-23,INR,0.01097453
2024-05-24,INR,0.01097455
2024-05-27,INR,0.01097449
2024-05-28,INR,0.01097452
2024-05-29,INR,0.01097454
2024-05-30,INR,0.01097453
2024-05-31,INR,0.01097454
2024-06-03,INR,0.01134431
2024-06-04,INR,0.0113443
2024-06-05,INR,0.01134427
2024-06-06,INR,0.01134433
2024-06-07,INR,0.01134429
2024-06-10,INR,0.01134429
2024-06-11,INR,0.01134429
2024-06-13,INR,0.01134437
2024-06-14,INR,0.01134426
2024-06-17,INR,0.01134422
2024-06-18,INR,0.01134465
2024-06-19,INR,0.01134415
2024-06-20,INR,0.01134431
2024-06-21,INR,0.01134429
2024-06-24,INR,0.0113443
2024-06-25,INR,0.01134429
2024-06-26,INR,0.01134429
2024-06-27,INR,0.0113443
2024-06-28,INR,0.0113443
2024-07-01,INR,0.01145081
2024-07-02,INR,0.01145081
2024-07-03,INR,0.01145077
2024-07-04,INR,0.01145082
2024-07-05,INR,0.01145094
2024-07-08,INR,0.01145092
2024-07-09,INR,0.01145082
2024-07-10,INR,0.01145078
2024-07-11,INR,0.01145082
2024-07-12,INR,0.01145079
2024-07-15,INR,0.01145081
2024-07-16,INR,0.01145081
2024-07-17,INR,0.01145083
2024-07-18,INR,0.01145084
2024-07-19,INR,0.01145083
2024-07-22,INR,0.01145082
2024-07-23,INR,0.0114508
2024-07-24,INR,0.0114509
2024-07-25,INR,0.01145086
2024-07-26,INR,0.01145082
2024-07-29,INR,0.01145083
2024-07-30,INR,0.01145088
2024-07-31,INR,0.01145083
2024-08-01,INR,0.01123596
2024-08-02,INR,0.01123592
2024-08-05,INR,0.01123596
2024-08-06,INR,0.01123588
2024-08-07,INR,0.01123596
2024-08-08,INR,0.01123597
2024-08-09,INR,0.01123601
2024-08-12,INR,0.01123597
2024-08-13,INR,0.01123596
2024-08-14,INR,0.01123594
2024-08-15,INR,0.01123593
2024-08-16,INR,0.01123596
2024-08-19,INR,0.01123596
2024-08-20,INR,0.01123596
2024-08-22,INR,0.01123594
2024-08-23,INR,0.01123596
2024-08-26,INR,0.01123595
2024-08-27,INR,0.01123594
2024-08-28,INR,0.01123597
2024-08-29,INR,0.011236
2024-08-30,INR,0.01123596
2024-09-02,INR,0.01095657
2024-09-03,INR,0.01095649
2024-09-04,INR,0.0109565
2024-09-05,INR,0.01095652
2024-09-06,INR,0.01095646
2024-09-09,INR,0.01095647
2024-09-10,INR,0.01095652
2024-09-11,INR,0.01095644
2024-09-12,INR,0.01095651
2024-09-13,INR,0.0109565
2024-09-16,INR,0.01095652
2024-09-17,INR,0.0109565
2024-09-18,INR,0.0109565
2024-09-19,INR,0.01095645
2024-09-20,INR,0.01095658
2024-09-23,INR,0.01095658
2024-09-24,INR,0.0109565
2024-09-25,INR,0.01095652
2024-09-26,INR,0.01095649
2024-09-27,INR,0.01095651
2024-09-30,INR,0.01095651
2024-10-01,INR,0.01038742
2024-10-02,INR,0.01038752
2024-10-03,INR,0.01038747
2024-10-04,INR,0.01038743
2024-10-07,INR,0.01038746
2024-10-08,INR,0.01038746
2024-10-09,INR,0.01038747
2024-10-10,INR,0.01038745
2024-10-11,INR,0.01038747
2024-10-14,INR,0.01038745
2024-10-15,INR,0.01038746
2024-10-16,INR,0.01038747
2024-10-17,INR,0.01038745
2024-10-18,INR,0.01038744
2024-10-21,INR,0.01038743
2024-10-22,INR,0.01038745
2024-10-23,INR,0.01038749
2024-10-24,INR,0.01038742
2024-10-25,INR,0.01038744
2024-10-28,INR,0.01038746
2024-10-29,INR,0.01038746
2024-10-30,INR,0.01038745
2024-10-31,INR,0.0103875
2024-11-01,INR,0.00990586
2024-11-02,INR,0.0099059
2024-11-05,INR,0.0099059
2024-11-06,INR,0.0099059
2024-11-07,INR,0.0099059
2024-11-08,INR,0.00990591
2024-11-11,INR,0.00990581
2024-11-12,INR,0.00990587
2024-11-13,INR,0.00990587
2024-11-14,INR,0.0099059
2024-11-15,INR,0.00990589
2024-11-18,INR,0.0099059
2024-11-19,INR,0.00990588
2024-11-20,INR,0.00990589
2024-11-21,INR,0.00990588
2024-11-22,INR,0.00990593
2024-11-25,INR,0.0099059
2024-11-26,INR,0.00990596
2024-11-27,INR,0.00990589
2024-11-28,INR,0.00990589
2024-11-29,INR,0.00990586
2024-12-02,INR,0.00963391
2024-12-03,INR,0.00963391
2024-12-04,INR,0.0096339
2024-12-05,INR,0.00963389
2024-12-06,INR,0.00963391
2024-12-09,INR,0.00963386
2024-12-10,INR,0.00963391
2024-12-11,INR,0.00963389
2024-12-12,INR,0.0096339
2024-12-13,INR,0.00963394
2024-12-16,INR,0.00963391
2024-12-17,INR,0.00963391
2024-12-18,INR,0.00963391
2024-12-19,INR,0.00963391
2024-12-20,INR,0.00963392
2024-12-23,INR,0.00963391
2024-12-25,INR,0.0096339
2024-12-26,INR,0.00963389
2025-01-01,INR,0.00973141
2025-01-09,INR,0.00973142
2025-01-10,INR,0.00973143
2025-01-13,INR,0.00973143
2025-01-14,INR,0.0097314
2025-01-15,INR,0.00973144
2025-01-16,INR,0.00973138
2025-01-17,INR,0.00973138
2025-01-20,INR,0.00973143
2025-01-21,INR,0.00973141
2025-01-22,INR,0.00973142
2025-01-23,INR,0.00973141
2025-01-24,INR,0.00973141
2025-01-27,INR,0.00973143
2025-01-28,INR,0.00973143
2025-01-29,INR,0.00973142
2025-01-30,INR,0.00973141
2025-01-31,INR,0.00973141
2025-02-03,INR,0.01076888
2025-02-04,INR,0.0107689
2025-02-05,INR,0.01076891
2025-02-06,INR,0.0107689
2025-02-07,INR,0.0107689
2025-02-10,INR,0.01076891
2025-02-11,INR,0.01076886
2025-02-12,INR,0.0107689
2025-02-13,INR,0.0107689
2025-02-14,INR,0.01076874
2025-02-17,INR,0.01076892
2025-02-18,INR,0.0107689
2025-02-19,INR,0.01076888
2025-02-20,INR,0.0107689
2025-02-21,INR,0.01076902
2025-02-24,INR,0.01076888
2025-02-25,INR,0.01076892
2025-02-26,INR,0.01076889
2025-02-27,INR,0.01076889
2025-02-28,INR,0.01076889
2025-03-03,INR,0.01162116
2025-03-04,INR,0.01162121
2025-03-05,INR,0.01162116
2025-03-06,INR,0.01162116
2025-03-07,INR,0.01162126
2025-03-10,INR,0.01162115
2025-03-11,INR,0.01162117
2025-03-12,INR,0.01162117
2025-03-13,INR,0.01162116
2025-03-14,INR,0.01162115
2025-03-17,INR,0.01162115
2025-03-18,INR,0.01162114
2025-03-19,INR,0.01162115
2025-03-20,INR,0.01162111
2025-03-21,INR,0.01162119
2025-03-24,INR,0.01162116
2025-03-25,INR,0.01162115
2025-03-26,INR,0.01162116
2025-03-27,INR,0.01162114
2025-03-28,INR,0.01162115
2025-03-31,INR,0.01162115
2025-04-01,INR,0.01201202
2025-04-02,INR,0.01201202
2025-04-03,INR,0.01201205
2025-04-04,INR,0.01201193
2025-04-07,INR,0.01201202
2025-04-08,INR,0.01201207
2025-04-09,INR,0.012012
2025-04-10,INR,0.01201201
2025-04-11,INR,0.01201202
2025-04-14,INR,0.01201202
2025-04-15,INR,0.01201204
2025-04-16,INR,0.01201202
2025-04-17,INR,0.01201204
2025-04-18,INR,0.012012
2025-04-21,INR,0.01201203
2025-04-22,INR,0.012012
2025-04-23,INR,0.01201201
2025-04-24,INR,0.01201201
2025-04-28,INR,0.01201208
2025-04-29,INR,0.01201197
2025-04-30,INR,0.01201207
2025-05-05,INR,0.01241308
2025-05-06,INR,0.01241311
2025-05-07,INR,0.01241313
2025-05-12,INR,0.01241305
2025-05-13,INR,0.01241311
2025-05-14,INR,0.01241311
2025-05-15,INR,0.01241298
2025-05-16,INR,0.01241319
2025-05-19,INR,0.0124131
2025-05-20,INR,0.01241311
2025-05-21,INR,0.0124131
2025-05-22,INR,0.01241313
2025-05-23,INR,0.01241309
2025-05-26,INR,0.01241311
2025-05-27,INR,0.01241308
2025-05-28,INR,0.01241312
2025-05-29,INR,0.01241313
2025-05-30,INR,0.01241318
2025-06-02,INR,0.01270003
2025-06-03,INR,0.01270004
2025-06-04,INR,0.01270003
2025-06-05,INR,0.01270001
2025-06-06,INR,0.01270006
2025-06-09,INR,0.01270001
2025-06-10,INR,0.01270005
2025-06-11,INR,0.01270002
2025-06-16,INR,0.01270002
2025-06-17,INR,0.01270002
2025-06-18,INR,0.01270003
2025-06-19,INR,0.01270002
2025-06-20,INR,0.01270004
2025-06-23,INR,0.01270003
2025-06-24,INR,0.01270005
2025-06-25,INR,0.01270003
2025-06-26,INR,0.01270002
2025-06-27,INR,0.01270003
2025-06-30,INR,0.01270003
2025-07-01,INR,0.01267748
2025-07-02,INR,0.01267745
2025-07-03,INR,0.01267743
2025-07-04,INR,0.01267741
2025-07-07,INR,0.0126775
2025-07-08,INR,0.01267749
2025-07-09,INR,0.01267751
2025-07-10,INR,0.01267747
2025-07-11,INR,0.01267751
2025-07-14,INR,0.01267749
2025-07-15,INR,0.0126775
2025-07-16,INR,0.0126775
2025-07-17,INR,0.01267747
2025-07-18,INR,0.01267754
2025-07-21,INR,0.01267746
2025-07-22,INR,0.01267752
2025-07-23,INR,0.01267748
2025-07-24,INR,0.01267749
2025-07-25,INR,0.01267749
2025-07-28,INR,0.01267754
2025-07-29,INR,0.01267749
2025-07-30,INR,0.01267746
2025-07-31,INR,0.01267748
2025-08-01,INR,0.01249996
2025-08-04,INR,0.0125
2025-08-05,INR,0.01250001
2025-08-06,INR,0.01249999
2025-08-07,INR,0.01250001
2025-08-08,INR,0.01250001
2025-08-11,INR,0.01249999
2025-08-12,INR,0.0125
2025-08-13,INR,0.0125
2025-08-14,INR,0.01250002
2025-08-15,INR,0.01250004
2025-08-19,INR,0.01250001
2025-08-20,INR,0.0125
2025-08-21,INR,0.01249999
2025-08-22,INR,0.01250005
2025-08-25,INR,0.01249998
2025-08-26,INR,0.01250002
2025-08-27,INR,0.01249999
2025-08-28,INR,0.01250025
2025-08-29,INR,0.01249999
2025-09-01,INR,0.01205259
2025-09-02,INR,0.01205258
2025-09-03,INR,0.01205255
2025-09-04,INR,0.01205252
2025-09-05,INR,0.01205255
2025-09-08,INR,0.01205256
2025-09-09,INR,0.01205256
2025-09-10,INR,0.01205256
2025-09-11,INR,0.01205257
2025-09-12,INR,0.01205247
2025-09-15,INR,0.01205238
2025-09-16,INR,0.01205256
2025-09-17,INR,0.01205247
2025-09-18,INR,0.01205254
2025-09-19,INR,0.01205255
2025-09-22,INR,0.01205246
2025-09-23,INR,0.01205262
2025-09-24,INR,0.01205252
2025-09-25,INR,0.01205254
2025-09-26,INR,0.01205254
2025-09-27,INR,0.01205253
2025-09-28,INR,0.01205255
2025-09-29,INR,0.01205255
2025-09-30,INR,0.01205255
2025-10-01,INR,0.01234873
2025-10-02,INR,0.01234872
2025-10-03,INR,0.01234874
2025-10-06,INR,0.01234873
2025-10-07,INR,0.01234876
2025-10-08,INR,0.01234873
2025-10-09,INR,0.01234876
2025-10-10,INR,0.01234871
2025-10-13,INR,0.01234868
2025-10-14,INR,0.0123488
2025-10-15,INR,0.0123487
2025-10-16,INR,0.01234871
2025-10-17,INR,0.01234886
2025-10-20,INR,0.01234872
2025-10-21,INR,0.01234868
2025-10-22,INR,0.01234882
2025-10-23,INR,0.01234873
2025-10-24,INR,0.01234871
2025-10-27,INR,0.01234908
2025-10-28,INR,0.01234871
2025-10-29,INR,0.01234872
2025-10-30,INR,0.01234873
2025-10-31,INR,0.01234867
2025-11-04,INR,0.01248595
2025-11-05,INR,0.01248595
2025-11-06,INR,0.01248594
2025-11-07,INR,0.01248594
2025-11-10,INR,0.01248595
2025-11-11,INR,0.01248595
2025-11-12,INR,0.01248595
2025-11-13,INR,0.01248596
